age,gender,filename,filepath
34,1,097468_1M50.JPG,/kaggle/input/morph/Dataset/Images/Train/097468_1M50.JPG
34,1,097468_2M50.JPG,/kaggle/input/morph/Dataset/Images/Train/097468_2M50.JPG
29,1,097472_03M45.JPG,/kaggle/input/morph/Dataset/Images/Train/097472_03M45.JPG
30,1,097472_04M46.JPG,/kaggle/input/morph/Dataset/Images/Train/097472_04M46.JPG
26,1,097472_0M42.JPG,/kaggle/input/morph/Dataset/Images/Train/097472_0M42.JPG
27,1,097472_1M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097472_1M43.JPG
28,1,097472_2M44.JPG,/kaggle/input/morph/Dataset/Images/Train/097472_2M44.JPG
20,1,097503_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/097503_0M36.JPG
21,1,097503_1M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097503_1M37.JPG
22,1,097503_2M38.JPG,/kaggle/input/morph/Dataset/Images/Train/097503_2M38.JPG
4,1,09751_03M20.JPG,/kaggle/input/morph/Dataset/Images/Train/09751_03M20.JPG
27,1,097535_0M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097535_0M43.JPG
27,1,097535_1M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097535_1M43.JPG
27,1,097535_2M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097535_2M43.JPG
27,1,097535_3M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097535_3M43.JPG
12,1,09756_01M28.JPG,/kaggle/input/morph/Dataset/Images/Train/09756_01M28.JPG
24,1,097575_0M40.JPG,/kaggle/input/morph/Dataset/Images/Train/097575_0M40.JPG
25,1,097575_1M41.JPG,/kaggle/input/morph/Dataset/Images/Train/097575_1M41.JPG
20,0,097586_0F36.JPG,/kaggle/input/morph/Dataset/Images/Train/097586_0F36.JPG
22,0,097586_1F38.JPG,/kaggle/input/morph/Dataset/Images/Train/097586_1F38.JPG
25,1,097616_1M41.JPG,/kaggle/input/morph/Dataset/Images/Train/097616_1M41.JPG
21,1,097618_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097618_0M37.JPG
21,1,097618_1M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097618_1M37.JPG
48,1,097633_1M64.JPG,/kaggle/input/morph/Dataset/Images/Train/097633_1M64.JPG
29,1,097708_03M45.JPG,/kaggle/input/morph/Dataset/Images/Train/097708_03M45.JPG
26,1,097708_0M42.JPG,/kaggle/input/morph/Dataset/Images/Train/097708_0M42.JPG
27,1,097708_1M43.JPG,/kaggle/input/morph/Dataset/Images/Train/097708_1M43.JPG
18,1,097733_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/097733_0M34.JPG
19,1,097733_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/097733_2M35.JPG
38,1,09775_0M54.JPG,/kaggle/input/morph/Dataset/Images/Train/09775_0M54.JPG
24,1,097791_0M40.JPG,/kaggle/input/morph/Dataset/Images/Train/097791_0M40.JPG
24,1,097791_1M40.JPG,/kaggle/input/morph/Dataset/Images/Train/097791_1M40.JPG
26,1,097791_2M42.JPG,/kaggle/input/morph/Dataset/Images/Train/097791_2M42.JPG
26,1,097791_3M42.JPG,/kaggle/input/morph/Dataset/Images/Train/097791_3M42.JPG
18,0,097817_0F34.JPG,/kaggle/input/morph/Dataset/Images/Train/097817_0F34.JPG
29,1,097864_0M45.JPG,/kaggle/input/morph/Dataset/Images/Train/097864_0M45.JPG
23,1,097868_1M39.JPG,/kaggle/input/morph/Dataset/Images/Train/097868_1M39.JPG
23,1,097868_2M39.JPG,/kaggle/input/morph/Dataset/Images/Train/097868_2M39.JPG
24,1,097868_3M40.JPG,/kaggle/input/morph/Dataset/Images/Train/097868_3M40.JPG
6,1,09788_00M22.JPG,/kaggle/input/morph/Dataset/Images/Train/09788_00M22.JPG
18,1,097902_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/097902_0M34.JPG
18,1,097902_1M34.JPG,/kaggle/input/morph/Dataset/Images/Train/097902_1M34.JPG
19,1,097902_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/097902_2M35.JPG
20,1,097902_3M36.JPG,/kaggle/input/morph/Dataset/Images/Train/097902_3M36.JPG
20,1,097902_4M36.JPG,/kaggle/input/morph/Dataset/Images/Train/097902_4M36.JPG
21,1,097907_03M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097907_03M37.JPG
18,1,097907_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/097907_0M34.JPG
19,1,097907_1M35.JPG,/kaggle/input/morph/Dataset/Images/Train/097907_1M35.JPG
19,1,097907_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/097907_2M35.JPG
21,1,097908_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097908_0M37.JPG
20,1,097908_1M36.JPG,/kaggle/input/morph/Dataset/Images/Train/097908_1M36.JPG
21,1,097908_2M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097908_2M37.JPG
21,1,097908_3M37.JPG,/kaggle/input/morph/Dataset/Images/Train/097908_3M37.JPG
29,0,097947_00F45.JPG,/kaggle/input/morph/Dataset/Images/Train/097947_00F45.JPG
30,0,097947_01F46.JPG,/kaggle/input/morph/Dataset/Images/Train/097947_01F46.JPG
30,0,097947_02F46.JPG,/kaggle/input/morph/Dataset/Images/Train/097947_02F46.JPG
40,0,097949_04F56.JPG,/kaggle/input/morph/Dataset/Images/Train/097949_04F56.JPG
35,0,097949_0F51.JPG,/kaggle/input/morph/Dataset/Images/Train/097949_0F51.JPG
36,0,097949_1F52.JPG,/kaggle/input/morph/Dataset/Images/Train/097949_1F52.JPG
36,0,097949_2F52.JPG,/kaggle/input/morph/Dataset/Images/Train/097949_2F52.JPG
38,0,097949_3F54.JPG,/kaggle/input/morph/Dataset/Images/Train/097949_3F54.JPG
31,1,097950_0M47.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_0M47.JPG
22,1,097950_1M38.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_1M38.JPG
22,1,097950_2M38.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_2M38.JPG
22,1,097950_3M38.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_3M38.JPG
22,1,097950_4M38.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_4M38.JPG
24,1,097950_6M40.JPG,/kaggle/input/morph/Dataset/Images/Train/097950_6M40.JPG
17,0,097984_0F33.JPG,/kaggle/input/morph/Dataset/Images/Train/097984_0F33.JPG
31,1,097992_0M47.JPG,/kaggle/input/morph/Dataset/Images/Train/097992_0M47.JPG
31,1,097992_1M47.JPG,/kaggle/input/morph/Dataset/Images/Train/097992_1M47.JPG
25,1,098006_03M41.JPG,/kaggle/input/morph/Dataset/Images/Train/098006_03M41.JPG
23,1,098006_1M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098006_1M39.JPG
26,1,098010_0M42.JPG,/kaggle/input/morph/Dataset/Images/Train/098010_0M42.JPG
26,1,098010_1M42.JPG,/kaggle/input/morph/Dataset/Images/Train/098010_1M42.JPG
11,1,09803_01M27.JPG,/kaggle/input/morph/Dataset/Images/Train/09803_01M27.JPG
12,1,09803_03M28.JPG,/kaggle/input/morph/Dataset/Images/Train/09803_03M28.JPG
16,1,098049_0M32.JPG,/kaggle/input/morph/Dataset/Images/Train/098049_0M32.JPG
18,1,098049_1M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098049_1M34.JPG
40,1,098104_1M56.JPG,/kaggle/input/morph/Dataset/Images/Train/098104_1M56.JPG
40,1,098104_2M56.JPG,/kaggle/input/morph/Dataset/Images/Train/098104_2M56.JPG
41,1,098104_3M57.JPG,/kaggle/input/morph/Dataset/Images/Train/098104_3M57.JPG
42,1,098104_4M58.JPG,/kaggle/input/morph/Dataset/Images/Train/098104_4M58.JPG
19,0,098110_0F35.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_0F35.JPG
19,0,098110_1F35.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_1F35.JPG
19,0,098110_2F35.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_2F35.JPG
20,0,098110_4F36.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_4F36.JPG
20,0,098110_5F36.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_5F36.JPG
21,0,098110_6F37.JPG,/kaggle/input/morph/Dataset/Images/Train/098110_6F37.JPG
21,1,098112_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098112_0M37.JPG
22,1,098112_2M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098112_2M38.JPG
23,1,098112_3M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098112_3M39.JPG
23,1,098116_0M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098116_0M39.JPG
18,0,098189_0F34.JPG,/kaggle/input/morph/Dataset/Images/Train/098189_0F34.JPG
29,1,098190_1M45.JPG,/kaggle/input/morph/Dataset/Images/Train/098190_1M45.JPG
29,0,098195_0F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_0F45.JPG
29,0,098195_2F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_2F45.JPG
29,0,098195_3F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_3F45.JPG
30,0,098195_5F46.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_5F46.JPG
30,0,098195_6F46.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_6F46.JPG
30,0,098195_7F46.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_7F46.JPG
31,0,098195_8F47.JPG,/kaggle/input/morph/Dataset/Images/Train/098195_8F47.JPG
16,1,098204_0M32.JPG,/kaggle/input/morph/Dataset/Images/Train/098204_0M32.JPG
18,1,098204_1M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098204_1M34.JPG
18,1,098204_3M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098204_3M34.JPG
19,1,098204_4M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098204_4M35.JPG
22,1,098238_0M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098238_0M38.JPG
22,1,098238_1M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098238_1M38.JPG
34,0,098246_07F50.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_07F50.JPG
29,0,098246_0F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_0F45.JPG
29,0,098246_1F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_1F45.JPG
29,0,098246_2F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_2F45.JPG
30,0,098246_4F46.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_4F46.JPG
30,0,098246_5F46.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_5F46.JPG
31,0,098246_6F47.JPG,/kaggle/input/morph/Dataset/Images/Train/098246_6F47.JPG
29,1,098291_1M45.JPG,/kaggle/input/morph/Dataset/Images/Train/098291_1M45.JPG
22,1,098304_0M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098304_0M38.JPG
23,1,098304_1M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098304_1M39.JPG
24,1,098314_01M40.JPG,/kaggle/input/morph/Dataset/Images/Train/098314_01M40.JPG
38,1,098327_0M54.JPG,/kaggle/input/morph/Dataset/Images/Train/098327_0M54.JPG
38,1,098327_1M54.JPG,/kaggle/input/morph/Dataset/Images/Train/098327_1M54.JPG
39,1,098327_2M55.JPG,/kaggle/input/morph/Dataset/Images/Train/098327_2M55.JPG
33,1,09833_18M49.JPG,/kaggle/input/morph/Dataset/Images/Train/09833_18M49.JPG
18,1,098340_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098340_0M34.JPG
20,1,098340_1M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098340_1M36.JPG
21,0,098356_00F37.JPG,/kaggle/input/morph/Dataset/Images/Train/098356_00F37.JPG
21,0,098356_01F37.JPG,/kaggle/input/morph/Dataset/Images/Train/098356_01F37.JPG
22,0,098356_02F38.JPG,/kaggle/input/morph/Dataset/Images/Train/098356_02F38.JPG
18,1,098378_1M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098378_1M34.JPG
19,1,098383_0M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098383_0M35.JPG
6,1,09841_05M22.JPG,/kaggle/input/morph/Dataset/Images/Train/09841_05M22.JPG
26,0,098440_0F42.JPG,/kaggle/input/morph/Dataset/Images/Train/098440_0F42.JPG
26,0,098440_1F42.JPG,/kaggle/input/morph/Dataset/Images/Train/098440_1F42.JPG
18,1,098469_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098469_0M34.JPG
19,1,098469_1M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098469_1M35.JPG
19,1,098469_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098469_2M35.JPG
20,1,098470_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098470_0M36.JPG
20,1,098470_1M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098470_1M36.JPG
20,1,098470_2M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098470_2M36.JPG
23,0,098503_1F39.JPG,/kaggle/input/morph/Dataset/Images/Train/098503_1F39.JPG
23,0,098503_2F39.JPG,/kaggle/input/morph/Dataset/Images/Train/098503_2F39.JPG
24,0,098503_4F40.JPG,/kaggle/input/morph/Dataset/Images/Train/098503_4F40.JPG
25,0,098503_5F41.JPG,/kaggle/input/morph/Dataset/Images/Train/098503_5F41.JPG
18,0,098510_0F34.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_0F34.JPG
18,0,098510_1F34.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_1F34.JPG
18,0,098510_3F34.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_3F34.JPG
19,0,098510_4F35.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_4F35.JPG
20,0,098510_5F36.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_5F36.JPG
20,0,098510_6F36.JPG,/kaggle/input/morph/Dataset/Images/Train/098510_6F36.JPG
20,1,098525_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098525_0M36.JPG
17,1,098530_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098530_0M33.JPG
17,1,098530_1M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098530_1M33.JPG
40,1,098535_0M56.JPG,/kaggle/input/morph/Dataset/Images/Train/098535_0M56.JPG
41,1,098535_1M57.JPG,/kaggle/input/morph/Dataset/Images/Train/098535_1M57.JPG
21,1,098557_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098557_0M37.JPG
22,1,098557_1M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098557_1M38.JPG
22,1,098557_2M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098557_2M38.JPG
17,1,098643_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098643_0M33.JPG
17,1,098643_1M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098643_1M33.JPG
18,1,098643_2M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098643_2M34.JPG
19,1,098643_3M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098643_3M35.JPG
2,1,09867_06M18.JPG,/kaggle/input/morph/Dataset/Images/Train/09867_06M18.JPG
22,1,098689_00M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098689_00M38.JPG
22,1,098689_02M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098689_02M38.JPG
23,1,098689_04M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098689_04M39.JPG
4,1,09868_02M20.JPG,/kaggle/input/morph/Dataset/Images/Train/09868_02M20.JPG
23,1,098698_0M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098698_0M39.JPG
24,1,098698_1M40.JPG,/kaggle/input/morph/Dataset/Images/Train/098698_1M40.JPG
26,1,098698_2M42.JPG,/kaggle/input/morph/Dataset/Images/Train/098698_2M42.JPG
9,1,0986_01M25.JPG,/kaggle/input/morph/Dataset/Images/Train/0986_01M25.JPG
18,0,098718_1F34.JPG,/kaggle/input/morph/Dataset/Images/Train/098718_1F34.JPG
28,0,098721_0F44.JPG,/kaggle/input/morph/Dataset/Images/Train/098721_0F44.JPG
28,0,098721_1F44.JPG,/kaggle/input/morph/Dataset/Images/Train/098721_1F44.JPG
29,0,098721_2F45.JPG,/kaggle/input/morph/Dataset/Images/Train/098721_2F45.JPG
24,1,098759_00M40.JPG,/kaggle/input/morph/Dataset/Images/Train/098759_00M40.JPG
25,1,098759_01M41.JPG,/kaggle/input/morph/Dataset/Images/Train/098759_01M41.JPG
25,1,098759_03M41.JPG,/kaggle/input/morph/Dataset/Images/Train/098759_03M41.JPG
26,1,098759_04M42.JPG,/kaggle/input/morph/Dataset/Images/Train/098759_04M42.JPG
26,1,098759_06M42.JPG,/kaggle/input/morph/Dataset/Images/Train/098759_06M42.JPG
20,1,098762_00M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098762_00M36.JPG
21,1,098762_01M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098762_01M37.JPG
21,1,098762_02M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098762_02M37.JPG
21,1,098762_03M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098762_03M37.JPG
28,1,09877_00M44.JPG,/kaggle/input/morph/Dataset/Images/Train/09877_00M44.JPG
20,1,098782_03M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098782_03M36.JPG
17,1,098782_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098782_0M33.JPG
17,1,098782_1M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098782_1M33.JPG
19,1,098782_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098782_2M35.JPG
19,1,098800_0M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098800_0M35.JPG
19,1,098800_1M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098800_1M35.JPG
30,1,098811_00M46.JPG,/kaggle/input/morph/Dataset/Images/Train/098811_00M46.JPG
31,1,098811_01M47.JPG,/kaggle/input/morph/Dataset/Images/Train/098811_01M47.JPG
31,1,098811_02M47.JPG,/kaggle/input/morph/Dataset/Images/Train/098811_02M47.JPG
31,1,098811_03M47.JPG,/kaggle/input/morph/Dataset/Images/Train/098811_03M47.JPG
21,1,098817_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098817_0M37.JPG
22,1,098817_1M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098817_1M38.JPG
23,1,098817_2M39.JPG,/kaggle/input/morph/Dataset/Images/Train/098817_2M39.JPG
31,1,098821_0M47.JPG,/kaggle/input/morph/Dataset/Images/Train/098821_0M47.JPG
31,1,098821_1M47.JPG,/kaggle/input/morph/Dataset/Images/Train/098821_1M47.JPG
32,1,098821_3M48.JPG,/kaggle/input/morph/Dataset/Images/Train/098821_3M48.JPG
16,1,098834_0M32.JPG,/kaggle/input/morph/Dataset/Images/Train/098834_0M32.JPG
17,1,098834_1M33.JPG,/kaggle/input/morph/Dataset/Images/Train/098834_1M33.JPG
20,1,098838_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098838_0M36.JPG
20,1,098838_1M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098838_1M36.JPG
20,1,098838_2M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098838_2M36.JPG
21,1,098838_3M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098838_3M37.JPG
21,1,098838_4M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098838_4M37.JPG
20,1,098840_01M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098840_01M36.JPG
21,1,098840_03M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098840_03M37.JPG
21,1,098840_04M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098840_04M37.JPG
21,1,098840_05M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098840_05M37.JPG
44,1,098893_00M60.JPG,/kaggle/input/morph/Dataset/Images/Train/098893_00M60.JPG
45,1,098893_01M61.JPG,/kaggle/input/morph/Dataset/Images/Train/098893_01M61.JPG
20,1,098901_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/098901_0M36.JPG
22,1,098901_1M38.JPG,/kaggle/input/morph/Dataset/Images/Train/098901_1M38.JPG
21,1,098908_04M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098908_04M37.JPG
18,1,098908_0M34.JPG,/kaggle/input/morph/Dataset/Images/Train/098908_0M34.JPG
19,1,098908_1M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098908_1M35.JPG
19,1,098908_3M35.JPG,/kaggle/input/morph/Dataset/Images/Train/098908_3M35.JPG
21,1,098927_0M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098927_0M37.JPG
21,1,098927_1M37.JPG,/kaggle/input/morph/Dataset/Images/Train/098927_1M37.JPG
18,1,09893_02M34.JPG,/kaggle/input/morph/Dataset/Images/Train/09893_02M34.JPG
18,1,09893_03M34.JPG,/kaggle/input/morph/Dataset/Images/Train/09893_03M34.JPG
19,1,09893_05M35.JPG,/kaggle/input/morph/Dataset/Images/Train/09893_05M35.JPG
22,1,099038_0M38.JPG,/kaggle/input/morph/Dataset/Images/Train/099038_0M38.JPG
24,1,099038_2M40.JPG,/kaggle/input/morph/Dataset/Images/Train/099038_2M40.JPG
24,1,099038_3M40.JPG,/kaggle/input/morph/Dataset/Images/Train/099038_3M40.JPG
7,0,09906_00F23.JPG,/kaggle/input/morph/Dataset/Images/Train/09906_00F23.JPG
28,1,099104_0M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099104_0M44.JPG
28,1,099104_1M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099104_1M44.JPG
44,1,09910_1M60.JPG,/kaggle/input/morph/Dataset/Images/Train/09910_1M60.JPG
20,1,099119_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/099119_0M36.JPG
20,1,099119_1M36.JPG,/kaggle/input/morph/Dataset/Images/Train/099119_1M36.JPG
20,1,099119_2M36.JPG,/kaggle/input/morph/Dataset/Images/Train/099119_2M36.JPG
20,1,099119_3M36.JPG,/kaggle/input/morph/Dataset/Images/Train/099119_3M36.JPG
21,1,099119_4M37.JPG,/kaggle/input/morph/Dataset/Images/Train/099119_4M37.JPG
20,1,099146_0M36.JPG,/kaggle/input/morph/Dataset/Images/Train/099146_0M36.JPG
21,1,099146_1M37.JPG,/kaggle/input/morph/Dataset/Images/Train/099146_1M37.JPG
19,1,099167_1M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099167_1M35.JPG
19,1,099167_2M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099167_2M35.JPG
19,1,099167_3M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099167_3M35.JPG
19,1,099167_4M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099167_4M35.JPG
19,1,099167_5M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099167_5M35.JPG
20,0,099187_02F36.JPG,/kaggle/input/morph/Dataset/Images/Train/099187_02F36.JPG
17,0,099187_0F33.JPG,/kaggle/input/morph/Dataset/Images/Train/099187_0F33.JPG
19,0,099187_1F35.JPG,/kaggle/input/morph/Dataset/Images/Train/099187_1F35.JPG
21,0,099188_0F37.JPG,/kaggle/input/morph/Dataset/Images/Train/099188_0F37.JPG
22,1,099205_0M38.JPG,/kaggle/input/morph/Dataset/Images/Train/099205_0M38.JPG
23,1,099205_1M39.JPG,/kaggle/input/morph/Dataset/Images/Train/099205_1M39.JPG
21,1,099237_04M37.JPG,/kaggle/input/morph/Dataset/Images/Train/099237_04M37.JPG
17,1,099237_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/099237_0M33.JPG
18,1,099237_1M34.JPG,/kaggle/input/morph/Dataset/Images/Train/099237_1M34.JPG
18,1,099237_2M34.JPG,/kaggle/input/morph/Dataset/Images/Train/099237_2M34.JPG
30,1,099284_1M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099284_1M46.JPG
27,1,099307_0M43.JPG,/kaggle/input/morph/Dataset/Images/Train/099307_0M43.JPG
27,1,099307_1M43.JPG,/kaggle/input/morph/Dataset/Images/Train/099307_1M43.JPG
28,1,099307_3M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099307_3M44.JPG
28,1,099307_4M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099307_4M44.JPG
28,1,099307_6M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099307_6M44.JPG
38,1,099317_0M54.JPG,/kaggle/input/morph/Dataset/Images/Train/099317_0M54.JPG
41,1,099317_1M57.JPG,/kaggle/input/morph/Dataset/Images/Train/099317_1M57.JPG
30,1,099368_06M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_06M46.JPG
26,1,099368_0M42.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_0M42.JPG
26,1,099368_1M42.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_1M42.JPG
26,1,099368_2M42.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_2M42.JPG
27,1,099368_3M43.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_3M43.JPG
27,1,099368_4M43.JPG,/kaggle/input/morph/Dataset/Images/Train/099368_4M43.JPG
28,1,099372_02M44.JPG,/kaggle/input/morph/Dataset/Images/Train/099372_02M44.JPG
25,1,099372_0M41.JPG,/kaggle/input/morph/Dataset/Images/Train/099372_0M41.JPG
17,1,099377_0M33.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_0M33.JPG
17,1,099377_1M33.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_1M33.JPG
19,1,099377_4M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_4M35.JPG
19,1,099377_5M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_5M35.JPG
19,1,099377_6M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_6M35.JPG
19,1,099377_7M35.JPG,/kaggle/input/morph/Dataset/Images/Train/099377_7M35.JPG
29,1,099381_0M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_0M45.JPG
30,1,099381_10M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_10M46.JPG
30,1,099381_11M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_11M46.JPG
30,1,099381_12M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_12M46.JPG
30,1,099381_13M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_13M46.JPG
30,1,099381_14M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_14M46.JPG
30,1,099381_15M46.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_15M46.JPG
31,1,099381_17M47.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_17M47.JPG
31,1,099381_18M47.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_18M47.JPG
21,1,099381_19M37.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_19M37.JPG
29,1,099381_1M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_1M45.JPG
32,1,099381_20M48.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_20M48.JPG
29,1,099381_2M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_2M45.JPG
29,1,099381_3M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_3M45.JPG
29,1,099381_4M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_4M45.JPG
29,1,099381_5M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_5M45.JPG
29,1,099381_6M45.JPG,/kaggle/input/morph/Dataset/Images/Train/099381_6M45.JPG
